NSE/INDLMETER,IMP Powers Limited,0.9531081687350608
NSE/INDNIPPON,India Nippon Electricals Limited,0.9543062470341483
NSE/INDOCO,Indoco Remedies Limited,0.9480071472437368
NSE/INDORAMA,Indo Rama Synthetics (India) Limited,0.9584862038221093
NSE/INDOSOLAR,Indosolar Limited,0.945797464548759
NSE/INDOTECH,Indo Tech Transformers Limited,0.9459240682073368
NSE/INDOTHAI,Indo Thai Securities Limited,0.9497057202623013
NSE/INDOWIND,Indowind Energy Limited,0.9525388387641274
NSE/INDRAMEDCO,Indraprastha Medical Corporation Limited,0.9549083360865036
NSE/INDSWFTLAB,Ind-Swift Laboratories Limited,0.9557000410989656
NSE/INDSWFTLTD,Ind-Swift Limited,0.952160142043926
NSE/INDTERRAIN,Indian Terrain Fashions Limited,0.9471843797742143
NSE/INDUSINDBK,IndusInd Bank Limited,0.9536956369615085
NSE/INFINITE,Infinite Computer Solutions (India) Limited,0.9601430639289088
NSE/INFY,Infosys Limited,0.952141373498939
NSE/INGERRAND,Ingersoll Rand (India) Limited,0.9539643874648215
NSE/INOXLEISUR,INOX Leisure Limited,0.9489496557486532
NSE/INSECTICID,Insecticides (India) Limited,0.9444112027826366
NSE/INVENTURE,Inventure Growth & Securities Limited,0.9607705829297098
NSE/IOB,Indian Overseas Bank,0.9593873289808225
NSE/IOC,Indian Oil Corporation Limited,0.9564462115441011
NSE/IOLCP,IOL Chemicals and Pharmaceuticals Limited,0.9474115345432848
NSE/IPCALAB,IPCA Laboratories Limited,0.9574374723837434
NSE/IRB,IRB Infrastructure Developers Limited,0.9515337141563901
NSE/ISFT,Intrasoft Technologies Limited,0.9591421628280358
NSE/ISMTLTD,ISMT Limited,0.9603974301265369
NSE/ITC,ITC Limited,0.9548296546999209
NSE/ITDCEM,ITD Cementation India Limited,0.9509785178339054
NSE/ITI,ITI Limited,0.9593127389340943
NSE/IVC,IL&FS Investment Managers Limited,0.9467323925109521
NSE/IVP,IVP Limited,0.959873388926517
NSE/IVRCLINFRA,IVRCL Limited,0.9637241382758209
NSE/JAGRAN,Jagran Prakashan Limited,0.9508663682184999
NSE/JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,0.9611784680842197
NSE/JAIBALAJI,Jai Balaji Industries Limited,0.9435351997875872
NSE/JAICORPLTD,Jai Corp Limited,0.955694247524551
NSE/JAINSTUDIO,Jain Studios Limited,0.94817655515608
NSE/JAMNAAUTO,Jamna Auto Industries Limited,0.9528517858560123
NSE/JAYAGROGN,Jayant Agro Organics Limited,0.9465328431319284
NSE/JAYBARMARU,Jay Bharat Maruti Limited,0.9405489283028102
NSE/JAYNECOIND,Jayaswal Neco Industries Limited,0.9499892860975034
NSE/JAYSREETEA,Jayshree Tea & Industries Limited,0.9589183956890039
NSE/JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,0.9504840233603714
NSE/JBFIND,JBF Industries Limited,0.9584853016167982
NSE/JBMA,JBM Auto Limited,0.95617344304103
NSE/JETAIRWAYS,Jet Airways (India) Limited,0.9474303037150551
NSE/JHS,JHS Svendgaard Laboratories Limited,0.9531996558794469
NSE/JINDALPHOT,Jindal Photo Limited,0.9518322110363964
NSE/JINDALPOLY,Jindal Poly Films Limited,0.9552121687764192
NSE/JINDALSAW,Jindal Saw Limited,0.9535945198158203
NSE/JINDALSTEL,Jindal Steel & Power Limited,0.9559935554984929
NSE/JINDCOT,Jindal Cotex Limited,0.9523202454759481
NSE/JINDRILL,Jindal Drilling And Industries Limited,0.9417381111370072
NSE/JINDWORLD,Jindal Worldwide Limited,0.9608604994825657
NSE/JISLJALEQS,Jain Irrigation Systems Limited,0.9551189410745033
NSE/JKCEMENT,JK Cement Limited,0.9463033432309271
NSE/JKIL,J.Kumar Infraprojects Limited,0.9610463989633806
NSE/JKLAKSHMI,JK Lakshmi Cement Limited,0.9471331869711975
NSE/JKPAPER,JK Paper Limited,0.9540233871184606
NSE/JKTYRE,JK Tyre & Industries Limited,0.9557175714254855
NSE/JMCPROJECT,JMC Projects (India) Limited,0.9525650782770945
NSE/JMFINANCIL,JM Financial Limited,0.9497316231128795
NSE/JMTAUTOLTD,JMT Auto Limited,0.9594875186874109
NSE/JOCIL,Jocil Limited,0.9545005580845645
NSE/JPASSOCIAT,Jaiprakash Associates Limited,0.9594044309150442
NSE/JPINFRATEC,Jaypee Infratech Limited,0.9490658217098871
NSE/JPPOWER,Jaiprakash Power Ventures Limited,0.9478708485850644
NSE/JSL,Jindal Stainless Limited,0.9510777138503409
NSE/JSWENERGY,JSW Energy Limited,0.95152883933809
NSE/JSWSTEEL,JSW Steel Limited,0.9626143172325169
NSE/JUBILANT,Jubilant Life Sciences Limited,0.9583507422163494
NSE/JUBLFOOD,Jubilant Foodworks Limited,0.9540147982157123
NSE/JUBLINDS,Jubilant Industries Limited,0.952806782026723
NSE/JVLAGRO,JVL Agro Industries Limited,0.9536789240477591
NSE/JYOTHYLAB,Jyothy Laboratories Limited,0.9472999721561925
NSE/JYOTISTRUC,Jyoti Structures Limited,0.9560256638064514
NSE/KABRAEXTRU,Kabra Extrusion Technik Limited,0.9612004450829963
NSE/KAJARIACER,Kajaria Ceramics Limited,0.9506616642071812
NSE/KAKATCEM,Kakatiya Cement Sugar & Industries Limited,0.9509401268223286
NSE/KALPATPOWR,Kalpataru Power Transmission Limited,0.9478640995629685
NSE/KAMATHOTEL,Kamat Hotels (I) Limited,0.953773139831944
NSE/KANORICHEM,Kanoria Chemicals & Industries Limited,0.9485477711142353
NSE/KANSAINER,Kansai Nerolac Paints Limited,0.9493144578981458
NSE/KARMAENG,Karma Energy Limited,0.9611431207741233
NSE/KARURVYSYA,Karur Vysya Bank Limited,0.9580218719763688
NSE/KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,0.9583014322494305
NSE/KAVVERITEL,Kavveri Telecom Products Limited,0.9585550230728594
NSE/KCP,KCP Limited,0.9496261624301024
NSE/KCPSUGIND,KCP Sugar and Industries Corporation Limited,0.9526825152638116
NSE/KEC,KEC International Limited,0.948001405221449
NSE/KECL,Kirloskar Electric Company Limited,0.9587416862772786
NSE/KEI,KEI Industries Limited,0.949192558165798
NSE/KERNEX,Kernex Microsystems (India) Limited,0.955805994083965
NSE/KESARENT,Kesar Enterprises Limited,0.9535264310835359
NSE/KESORAMIND,Kesoram Industries Limited,0.9608062277473759
NSE/KEYCORPSER,Keynote Corporate Services Limited,0.9517220897478726
NSE/KGL,Karuturi Global Limited,0.9556413180695021
NSE/KHAITANLTD,Khaitan (India) Limited,0.9499722214138602
NSE/KHANDSE,Khandwala Securities Limited,0.9515389494271512
NSE/KICL,Kalyani Investment Company Limited,0.9567427562075193
NSE/KILITCH,Kilitch Drugs (India) Limited,0.9565506166427048
NSE/KIRIINDUS,Kiri Industries Limited,0.9617576184596582
NSE/KIRLOSBROS,Kirloskar Brothers Limited,0.9451545351676646
NSE/KIRLOSENG,Kirloskar Oil Engines Limited,0.9471094513608646
NSE/KIRLOSIND,Kirloskar Industries Limited,0.955646757994886
NSE/KKCL,Kewal Kiran Clothing Limited,0.9522300466804989
NSE/KMSUGAR,K.M.Sugar Mills Limited,0.9579500898612584
NSE/KNRCON,KNR Constructions Limited,0.9521322986205841
NSE/KOHINOOR,Kohinoor Foods Limited,0.959973791344831
NSE/KOLTEPATIL,Kolte - Patil Developers Limited,0.9605688884576541
NSE/KOPRAN,Kopran Limited,0.9569733061238813
NSE/KOTAKBANK,Kotak Mahindra Bank Limited,0.9555032849810495
NSE/KOTARISUG,Kothari Sugars And Chemicals Limited,0.9573434074897044
NSE/KOTHARIPET,Kothari Petrochemicals Limited,0.9448317775941873
NSE/KOTHARIPRO,Kothari Products Limited,0.9529569058218941
NSE/KPIT,KPIT Technologies Limited,0.9534511465283487
NSE/KPRMILL,K.P.R. Mill Limited,0.9539146196883472
NSE/KRBL,KRBL Limited,0.9586146620434061
NSE/KSBPUMPS,KSB Pumps Limited,0.9533032482034045
NSE/KSCL,Kaveri Seed Company Limited,0.9484062423078631
NSE/KSK,KSK Energy Ventures Limited,0.9429117284367772
NSE/KSL,Kalyani Steels Limited,0.9518736233993974
NSE/KTIL,Kesar Terminals & Infrastructure Limited,0.9484506526483335
NSE/KTKBANK,The Karnataka Bank Limited,0.9545999063058943
NSE/KWALITY,kwality limited,0.9585833608404115
NSE/LAKPRE,Lakshmi Precision Screws Limited,0.9600023669307853
NSE/LAKSHMIEFL,Lakshmi Energy and Foods Limited,0.9511122361565477
NSE/LAKSHVILAS,Lakshmi Vilas Bank Limited,0.9601504499606383
NSE/LAOPALA,La Opala RG Limited,0.9534442263916437
NSE/LAXMIMACH,Lakshmi Machine Works Limited,0.952013727140893
NSE/LCCINFOTEC,LCC Infotech Limited,0.953882690095965
NSE/LGBBROSLTD,LG Balakrishnan & Bros Limited,0.9543245441011736
NSE/LIBERTSHOE,Liberty Shoes Limited,0.9501302855372353
NSE/LICHSGFIN,LIC Housing Finance Limited,0.9549652613818318
NSE/LITL,Lanco Infratech Limited,0.9488279855651097
NSE/LML,LML Limited,0.9515864709055137
NSE/LOKESHMACH,Lokesh Machines Limited,0.9546688526690114
NSE/LOTUSEYE,Lotus Eye Hospital and Institute Limited,0.951480280638028
NSE/LOVABLE,Lovable Lingerie Limited,0.9595889159724025
NSE/LPDC,Landmark Property Development Company Limited,0.9608496081224666
NSE/LT,Larsen & Toubro Limited,0.9603469171160254
NSE/LUMAXIND,Lumax Industries Limited,0.9581538258195893
NSE/LUMAXTECH,Lumax Auto Technologies Limited,0.9468955332730291
NSE/LUPIN,Lupin Limited,0.945192724522018
NSE/LYKALABS,Lyka Labs Limited,0.9590195907052123
NSE/MAANALU,Maan Aluminium Limited,0.9498520807991715
NSE/MADHAV,Madhav Marbles and Granites Limited,0.9626028827918682
NSE/MADHUCON,Madhucon Projects Limited,0.9496135678235816
NSE/MADRASFERT,Madras Fertilizers Limited,0.9547247887391718
NSE/MAGMA,Magma Fincorp Limited,0.9633248180634955
NSE/MAGNUM,Magnum Ventures Limited,0.9554318105699988
NSE/MAHABANK,Bank of Maharashtra,0.9463700264086706
NSE/MAHLIFE,Mahindra Lifespace Developers Limited,0.9594396400528413
NSE/MAHSCOOTER,Maharashtra Scooters Limited,0.9580503515448605
NSE/MAHSEAMLES,Maharashtra Seamless Limited,0.9537339030867154
NSE/MAITHANALL,Maithan Alloys Limited,0.9501513053045595
NSE/MALUPAPER,Malu Paper Mills Limited,0.9530660498828034
NSE/MANAKSIA,Manaksia Limited,0.9535560548049318
NSE/MANALIPETC,Manali Petrochemicals Limited,0.9592081846764424
NSE/MANAPPURAM,Manappuram Finance Limited,0.9490702426410588
NSE/MANDHANA,Mandhana Industries Limited,0.9538144222974736
NSE/MANGALAM,Mangalam Drugs And Organics Limited,0.9580943277993029
NSE/MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,0.9520748597585459
NSE/MANGLMCEM,Mangalam Cement Limited,0.9526786001997061
NSE/MANGTIMBER,Mangalam Timber Products Limited,0.9511376265735255
NSE/MANINDS,Man Industries (India) Limited,0.9554865472855258
NSE/MANINFRA,Man Infraconstruction Limited,0.9545803803951386
NSE/MANUGRAPH,Manugraph India Limited,0.949982399711804
NSE/MARALOVER,Maral Overseas Limited,0.9564528042897066
NSE/MARICO,Marico Limited,0.9488366001378586
NSE/MARKSANS,Marksans Pharma Limited,0.9552498388961684
NSE/MARUTI,Maruti Suzuki India Limited,0.9436774488154082
NSE/MASTEK,Mastek Limited,0.9509656304976587
NSE/MAWANASUG,Mawana Sugars Limited,0.9552626427441796
NSE/MBECL,Mcnally Bharat Engineering Company Limited,0.9602275345245423
NSE/MBLINFRA,MBL Infrastructures Limited,0.9506417063969892
NSE/MCDHOLDING,McDowell Holdings Limited,0.9562450648529031
NSE/MCDOWELL_N,United Spirits Limited,0.9480299064603975
NSE/MCLEODRUSS,Mcleod Russel India Limited,0.9609549038748036
NSE/MEGASOFT,Megasoft Limited,0.947352413976609
NSE/MEGH,Meghmani Organics Limited,0.9533302938113305
NSE/MERCK,Merck Limited,0.955742761221506
NSE/MHRIL,Mahindra Holidays & Resorts India Limited,0.9586382266612913
NSE/MIC,MIC Electronics Limited,0.9506845778866853
NSE/MINDAIND,Minda Industries Limited,0.9496732492904006
NSE/MINDTREE,MindTree Limited,0.9542236485821886
NSE/MIRCELECTR,MIRC Electronics Limited,0.9458485431020308
NSE/MIRZAINT,Mirza International Limited,0.9480783568003045
NSE/MMFL,MM Forgings Limited,0.955522345745642
NSE/MMTC,MMTC Limited,0.9482965319960142
NSE/MOIL,MOIL Limited,0.9467703236903514
NSE/MONNETISPA,Monnet Ispat and Energy Limited,0.9594564472909815
NSE/MONSANTO,Monsanto India Limited,0.9539313066516116
NSE/MOREPENLAB,Morepen Laboratories Limited,0.9589857604143116
NSE/MOSERBAER,Moser-Baer (I) Limited,0.9546673248260407
NSE/MOTHERSUMI,Motherson Sumi Systems Limited,0.9552620289108438
NSE/MOTILALOFS,Motilal Oswal Financial Services Limited,0.9561388749591254
NSE/MOTOGENFIN,The Motor & General Finance Limited,0.9541364347413434
NSE/MPHASIS,MphasiS Limited,0.9559870268881419
NSE/MPSLTD,MPS Limited,0.9576205595330068
NSE/MRF,MRF Limited,0.9575465410237869
NSE/MRO_TEK,MRO-TEK Realty Limited,0.9483315570402252
NSE/MRPL,Mangalore Refinery and Petrochemicals Limited,0.9586828659529083
NSE/MSPL,MSP Steel & Power Limited,0.9533544393798152
NSE/MTNL,Mahanagar Telephone Nigam Limited,0.9611941427678151
NSE/MUKANDENGG,Mukand Engineers Limited,0.9474574376785592
NSE/MUKANDLTD,Mukand Limited,0.9565500205482096
NSE/MUKTAARTS,Mukta Arts Limited,0.9541224236534221
NSE/MUNJALAU,Munjal Auto Industries Limited,0.9618473196044367
NSE/MUNJALSHOW,Munjal Showa Limited,0.9489749700628018
NSE/MURUDCERA,Murudeshwar Ceramics Limited,0.9532148884631892
NSE/MUTHOOTFIN,Muthoot Finance Limited,0.9440768259268804
NSE/MVL,MVL Limited,0.9502245515168305
NSE/NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,0.9566517404130689
NSE/NAGREEKEXP,Nagreeka Exports Limited,0.9444695358549624
NSE/NAHARCAP,Nahar Capital and Financial Services Limited,0.9581729095270735
NSE/NAHARINDUS,Nahar Industrial Enterprises Limited,0.9518699960940461
NSE/NAHARPOLY,Nahar Poly Films Limited,0.963618379388416
NSE/NAHARSPING,Nahar Spinning Mills Limited,0.9519105876781898
NSE/NATCOPHARM,Natco Pharma Limited,0.9536519570974202
NSE/NATIONALUM,National Aluminium Company Limited,0.9583120587838927
NSE/NATNLSTEEL,National Steel And Agro Industries Limited,0.9548216432512604
NSE/NAUKRI,Info Edge (India) Limited,0.9566240941022106
NSE/NAVINFLUOR,Navin Fluorine International Limited,0.9497385429018297
NSE/NBVENTURES,Nava Bharat Ventures Limited,0.9523073620686691
NSE/NCC,NCC Limited,0.9453528132936546
NSE/NCLIND,NCL Industries Limited,0.951986280970848
NSE/NDTV,New Delhi Television Limited,0.945958680472437
NSE/NECLIFE,Nectar Lifesciences Limited,0.9554426605231217
NSE/NELCAST,Nelcast Limited,0.9616117088688645
NSE/NELCO,NELCO Limited,0.9510067060608498
NSE/NESCO,Nesco Limited,0.9573218366146817
NSE/NESTLEIND,Nestle India Limited,0.956871745551507
NSE/NETWORK18,Network18 Media & Investments Limited,0.9425348225290926
NSE/NEULANDLAB,Neuland Laboratories Limited,0.9595128131365132
NSE/NEXTMEDIA,Next Mediaworks Limited,0.9463875495976092
NSE/NFL,National Fertilizers Limited,0.9566684806842688
NSE/NHPC,NHPC Limited,0.9568814227361347
NSE/NIITLTD,NIIT Limited,0.9483560000647611
NSE/NIITTECH,NIIT Technologies Limited,0.9571836564905787
NSE/NILKAMAL,Nilkamal Limited,0.9596398563748739
NSE/NIPPOBATRY,Indo-National Limited,0.9556296337130064
NSE/NITCO,Nitco Limited,0.9478089940328323
NSE/NITESHEST,Nitesh Estates Limited,0.9568806023092726
NSE/NITINFIRE,Nitin Fire Protection Industries Limited,0.9645638856554887
NSE/NITINSPIN,Nitin Spinners Limited,0.9615253699060836
NSE/NMDC,NMDC Limited,0.9446094914144909
NSE/NOCIL,NOCIL Limited,0.9619665612933358
NSE/NOIDATOLL,Noida Toll Bridge Company Limited,0.950339845662064
NSE/NRBBEARING,NRB Bearing Limited,0.9517989157707928
NSE/NSIL,Nalwa Sons Investments Limited,0.9495912948225371
NSE/NTPC,NTPC Limited,0.9559658105495618
NSE/NUCLEUS,Nucleus Software Exports Limited,0.954884642859618
NSE/NUTEK,Nu Tek India Limited,0.9475876454694304
NSE/OBEROIRLTY,Oberoi Realty Limited,0.948524209083704
NSE/OCL,OCL India Limited,0.9538026434775682
NSE/OFSS,Oracle Financial Services Software Limited,0.9491790468853277
NSE/OIL,Oil India Limited,0.9541302908449043
NSE/OILCOUNTUB,Oil Country Tubular Limited,0.9586020561560399
NSE/OISL,OCL Iron and Steel Limited,0.9573450367416426
NSE/OMAXAUTO,Omax Autos Limited,0.9561893974427901
NSE/OMAXE,Omaxe Limited,0.9588824700672746
NSE/OMKARCHEM,Omkar Speciality Chemicals Limited,0.9556838656171063
NSE/OMMETALS,OM Metals Infraprojects Limited,0.9526779355856948
NSE/ONELIFECAP,Onelife Capital Advisors Limited,0.9486367544502435
NSE/ONGC,Oil & Natural Gas Corporation Limited,0.9527313013643458
NSE/ONMOBILE,OnMobile Global Limited,0.9623436230249234
NSE/ONWARDTEC,Onward Technologies Limited,0.9423991478236977
NSE/OPTOCIRCUI,Opto Circuits (India) Limited,0.9546093472614283
NSE/ORIENTABRA,Orient Abrasives Limited,0.9572171348071503
NSE/ORIENTALTL,Oriental Trimex Limited,0.9532491636876848
NSE/ORIENTBANK,Oriental Bank of Commerce,0.9586833613994808
NSE/ORIENTHOT,Oriental Hotels Limited,0.9591702404326312
NSE/ORIENTLTD,Orient Press Limited,0.9481463526525109
NSE/ORIENTPPR,Orient Paper & Industries Limited,0.953386282437233
NSE/ORISSAMINE,The Orissa Minerals Development Company Limited,0.9540071279217109
NSE/PAEL,PAE Limited,0.9500891845075881
NSE/PAGEIND,Page Industries Limited,0.9506348886936571
NSE/PANACEABIO,Panacea Biotec Limited,0.9476469576255235
NSE/PANAMAPET,Panama Petrochem Limited,0.9591443118826113
NSE/PANORAMUNI,Panoramic Universal Limited,0.957221665034131
NSE/PAPERPROD,Huhtamaki PPL Limited,0.9527481283030217
NSE/PARABDRUGS,Parabolic Drugs Limited,0.9547182449020633
NSE/PARACABLES,Paramount Communications Limited,0.9559945579229834
NSE/PARSVNATH,Parsvnath Developers Limited,0.9543882505446885
NSE/PATELENG,Patel Engineering Limited,0.9568291965192566
NSE/PATINTLOG,Patel Integrated Logistics Limited,0.9584076415196614
NSE/PATSPINLTD,Patspin India Limited,0.96116575403819
NSE/PBAINFRA,PBA Infrastructure Limited,0.9594426249227337
NSE/PDPL,Parenteral Drugs (India) Limited,0.9570708080519894
NSE/PDUMJEIND,Pudumjee Industries Limited,0.9546518863083762
NSE/PEARLPOLY,Pearl Polymers Limited,0.9467852775171732
NSE/PENIND,Pennar Industries Limited,0.9601496370738755
NSE/PENINLAND,Peninsula Land Limited,0.9436507995444233
NSE/PERSISTENT,Persistent Systems Limited,0.9581553132992685
NSE/PETRONENGG,Petron Engineering Construction Limited,0.9520506927025904
NSE/PETRONET,Petronet LNG Limited,0.9535808265745936
NSE/PFC,Power Finance Corporation Limited,0.9529661223837311
NSE/PFIZER,Pfizer Limited,0.9554701789708988
NSE/PFOCUS,Prime Focus Limited,0.9552125561050101
NSE/PFS,PTC India Financial Services Limited,0.9409043678319697
NSE/PGEL,PG Electroplast Limited,0.9585596551229087
NSE/PGHH,Procter & Gamble Hygiene and Health Care Limited,0.9543271539164586
NSE/PHILIPCARB,Phillips Carbon Black Limited,0.9502144761673047
NSE/PHOENIXLTD,The Phoenix Mills Limited,0.956903599224664
NSE/PIDILITIND,Pidilite Industries Limited,0.955044323470809
NSE/PIIND,PI Industries Limited,0.9553435375883601
NSE/PIONDIST,Pioneer Distilleries Limited,0.9514016942241035
NSE/PIONEEREMB,Pioneer Embroideries Limited,0.9539604071672327
NSE/PITTILAM,Pitti Laminations Limited,0.9520395407268314
NSE/PLASTIBLEN,Plastiblends India Limited,0.9576479274051185
NSE/PNB,Punjab National Bank,0.9528022289057436
NSE/PNBGILTS,PNB Gilts Limited,0.9525623146032808
NSE/PNC,Pritish Nandy Communications Limited,0.9511707679216772
NSE/POCHIRAJU,Pochiraju Industries Limited,0.9502809999794105
NSE/POLARIS,POLARIS CONSULTING & SERVICES LIMITED,0.9496903534865276
NSE/POLYPLEX,Polyplex Corporation Limited,0.9551791290568642
NSE/PONNIERODE,Ponni Sugars (Erode) Limited,0.9492045995246139
NSE/POWERGRID,Power Grid Corporation of India Limited,0.955341810052677
NSE/PPAP,PPAP Automotive Limited,0.9489155072453473
NSE/PRADIP,Pradip Overseas Limited,0.9519568798336512
NSE/PRAENG,Prajay Engineers Syndicate Limited,0.9463195540292182
NSE/PRAJIND,Praj Industries Limited,0.9599565582071254
NSE/PRAKASH,Prakash Industries Limited,0.9554637448597673
NSE/PRAKASHCON,Prakash Constrowell Limited,0.9528876980686114
NSE/PRATIBHA,Pratibha Industries Limited,0.9574920815195109
NSE/PRECOT,Precot Meridian Limited,0.9505100369103692
NSE/PRECWIRE,Precision Wires India Limited,0.9474724751220429
NSE/PREMIER,Premier Limited,0.9536509352667851
NSE/PRESTIGE,Prestige Estates Projects Limited,0.9469578624807535
NSE/PRIMESECU,Prime Securities Limited,0.9565346828469116
NSE/PRISMCEM,Prism Cement Limited,0.9475777114093616
NSE/PSB,Punjab & Sind Bank,0.9484997278303436
NSE/PSL,PSL Limited,0.9594059771674229
NSE/PTC,PTC India Limited,0.9547588076207891
NSE/PTL,PTL Enterprises Limited,0.9607037095987178
NSE/PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,0.9511279941563596
NSE/PUNJLLOYD,Punj Lloyd Limited,0.9500820763849164
NSE/PURVA,Puravankara Limited,0.9561360484664182
NSE/PVP,PVP Ventures Limited,0.9521809858499608
NSE/PVR,PVR Limited,0.9484086752493203
NSE/RADICO,Radico Khaitan Limited,0.9601875842601092
NSE/RAINBOWPAP,Rainbow Papers Limited,0.9463828249501461
NSE/RAJESHEXPO,Rajesh Exports Limited,0.9574910182492194
NSE/RAJOIL,Raj Oil Mills Limited,0.9554295068520423
NSE/RAJRAYON,Raj Rayon Industries Limited,0.9569616326320389
NSE/RAJTV,Raj Television Network Limited,0.9548809743361087
NSE/RALLIS,Rallis India Limited,0.9511875083869645
NSE/RAMANEWS,Shree Rama Newsprint Limited,0.9554596437629576
NSE/RAMCOIND,Ramco Industries Limited,0.9555428810106548
NSE/RAMCOSYS,Ramco Systems Limited,0.9510780163186652
NSE/RAMKY,Ramky Infrastructure Limited,0.9527290371902167
NSE/RAMSARUP,Ramsarup Industries Limited,0.9525393930451546
NSE/RANASUG,Rana Sugars Limited,0.9565095073773013
NSE/RANEENGINE,Rane Engine Valve Limited,0.9516667472150384
NSE/RANEHOLDIN,Rane Holdings Limited,0.9514599765164481
NSE/RATNAMANI,Ratnamani Metals & Tubes Limited,0.9556571142696493
NSE/RAYMOND,Raymond Limited,0.9425788011552294
NSE/RBL,Rane Brake Lining Limited,0.9482034056129821
NSE/RCF,Rashtriya Chemicals and Fertilizers Limited,0.9562992520446886
NSE/RCOM,Reliance Communications Limited,0.9502830748644107
NSE/RECLTD,Rural Electrification Corporation Limited,0.9572358833518404
NSE/REDINGTON,Redington (India) Limited,0.9466238173025505
NSE/REFEX,Refex Industries Limited,0.9519936627147382
NSE/RELAXO,Relaxo Footwears Limited,0.9482810779303914
NSE/RELCAPITAL,Reliance Capital Limited,0.9566358969415393
NSE/RELIANCE,Reliance Industries Limited,0.9651535163393675
NSE/RELIGARE,Religare Enterprises Limited,0.9514785533509087
NSE/RELINFRA,Reliance Infrastructure Limited,0.9568771891190373
NSE/REMSONSIND,Remsons Industries Limited,0.959888500483847
NSE/RENUKA,Shree Renuka Sugars Limited,0.946217880253566
NSE/REPRO,Repro India Limited,0.9604637699045523
NSE/RESPONIND,Responsive Industries Limited,0.9509738300873858
NSE/REVATHI,Revathi Equipment Limited,0.9508362096977767
NSE/RICOAUTO,Rico Auto Industries Limited,0.9525826715917801
NSE/RIIL,Reliance Industrial Infrastructure Limited,0.9553100626035573
NSE/RJL,Renaissance Jewellery Limited,0.9528404538162125
NSE/RKDL,Ravi Kumar Distilleries Limited,0.9553015530591433
NSE/RKFORGE,Ramkrishna Forgings Limited,0.953919570699446
NSE/RMCL,Radha Madhav Corporation Limited,0.952912423713135
NSE/RML,Rane (Madras) Limited,0.9472143337984802
NSE/ROHITFERRO,Rohit Ferro-Tech Limited,0.9520548652616875
NSE/ROHLTD,Royal Orchid Hotels Limited,0.9613139466278878
NSE/ROLTA,Rolta India Limited,0.9484879807201679
NSE/RPGLIFE,RPG Life Sciences Limited,0.9618932608904791
NSE/RPOWER,Reliance Power Limited,0.9537302343752626
NSE/RPPINFRA,R.P.P. Infra Projects Limited,0.9620946018059431
NSE/RSSOFTWARE,R. S. Software (India) Limited,0.955743310039322
NSE/RSWM,RSWM Limited,0.9612016055775352
NSE/RSYSTEMS,R Systems International Limited,0.958241882783483
NSE/RUBYMILLS,The Ruby Mills Limited,0.9456590251971284
NSE/RUCHINFRA,Ruchi Infrastructure Limited,0.9530581379120081
NSE/RUCHIRA,Ruchira Papers Limited,0.9531764099144336
NSE/RUCHISOYA,Ruchi Soya Industries Limited,0.9555261101219077
NSE/RUSHIL,Rushil Decor Limited,0.9593718900900771
NSE/SADBHAV,Sadbhav Engineering Limited,0.9499945933195256
NSE/SAGCEM,Sagar Cements Limited,0.9609610184319944
NSE/SAIL,Steel Authority of India Limited,0.9507883346307668
NSE/SAKHTISUG,Sakthi Sugars Limited,0.952512099968143
NSE/SAKSOFT,Saksoft Limited,0.9578351905920934
NSE/SAKUMA,Sakuma Exports Limited,0.9451892410823992
NSE/SALORAINTL,Salora International Limited,0.950240682848486
NSE/SALSTEEL,S.A.L. Steel Limited,0.9564630128492633
NSE/SAMBHAAV,Sambhaav Media Limited,0.95452963998586
NSE/SANDESH,The Sandesh Limited,0.9609745493246681
NSE/SANGAMIND,Sangam (India) Limited,0.963556941151584
NSE/SANGHVIFOR,Sanghvi Forging and Engineering Limited,0.9565991586421405
NSE/SANGHVIMOV,Sanghvi Movers Limited,0.9605378940342585
NSE/SANWARIA,Sanwaria Consumer Limited,0.954023354388868
NSE/SARDAEN,Sarda Energy & Minerals Limited,0.9555431557912548
NSE/SAREGAMA,Saregama India Limited,0.9512409619507122
NSE/SARLAPOLY,Sarla Performance Fibers Limited,0.9580693427197815
NSE/SASKEN,Sasken Technologies Limited,0.9500268601403382
NSE/SATHAISPAT,Sathavahana Ispat Limited,0.9460825629791467
NSE/SBIN,State Bank of India,0.958297595613541
NSE/SCI,Shipping Corporation Of India Limited,0.9537727201176261
NSE/SEAMECLTD,Seamec Limited,0.9567399915113929
NSE/SELAN,Selan Exploration Technology Limited,0.9506473619259946
NSE/SELMCL,SEL Manufacturing Company Limited,0.9561763620031124
NSE/SERVALL,Servalakshmi Paper Limited,0.9534410298825433
NSE/SESHAPAPER,Seshasayee Paper and Boards Limited,0.9511457201742248
NSE/SGL,STL Global Limited,0.9594438332895938
NSE/SHAHALLOYS,Shah Alloys Limited,0.9544585835915703
NSE/SHAKTIPUMP,Shakti Pumps (India) Limited,0.9534530883098518
NSE/SHALPAINTS,Shalimar Paints Limited,0.9571648031169642
NSE/SHANTIGEAR,Shanthi Gears Limited,0.9529421095748296
